,T,I
0.10202020202020201,246056185.76885298
0.20404040404040402,849567680.6727313
0.30606060606060603,1702610450.3582191
0.40808080808080804,2651962753.9197783
0.51010101010101,3762542910.3756676
0.6121212121212121,4930703468.695478
0.7141414141414141,6144153997.809503
0.8161616161616161,7385661779.364736
0.9181818181818181,8636182437.340052
1.02020202020202,9899953168.979511
1.1222222222222222,11175579387.494871
1.2242424242424241,12417663243.740658
1.326262626262626,13619087702.587019
1.4282828282828282,14833212907.174776
1.5303030303030303,15975828811.615105
1.6323232323232322,17107109978.789362
1.734343434343434,18173548772.75584
1.8363636363636362,19214546509.4463
1.9383838383838383,20180340624.34723
2.04040404040404,21130100324.06938
2.142424242424242,21994580807.569366
2.2444444444444445,22830446434.79008
2.3464646464646464,23604802556.108505
2.4484848484848483,24302146098.887215
2.55050505050505,24976867984.76955
2.652525252525252,25583371526.58834
2.7545454545454544,26118697128.22881
2.8565656565656563,26608195897.756256
2.958585858585858,27052200851.439327
3.0606060606060606,27429828925.8701
3.1626262626262625,27743964031.777596
3.2646464646464644,28003361613.66139
3.3666666666666663,28228149219.439445
3.468686868686868,28393539471.896896
3.5707070707070705,28501969720.18966
3.6727272727272724,28555747980.217846
3.7747474747474743,28557074873.704674
3.8767676767676766,28508061345.32955
3.9787878787878785,28425420293.47531
4.08080808080808,28295630963.158047
4.182828282828282,28119265151.769287
4.284848484848484,27898333394.274334
4.386868686868686,27634797874.404167
4.488888888888889,27330579542.283684
4.590909090909091,26987564161.032597
4.692929292929293,26607607482.634518
4.794949494949495,26192539711.452354
4.8969696969696965,25744169385.002354
4.998989898989898,25264286772.456467
5.1010101010101,24754666876.38922
5.203030303030302,24217072103.769596
5.305050505050504,23653254662.010162
5.407070707070707,23064958723.110287
5.509090909090909,22453922396.87176
5.611111111111111,21821879537.889313
5.713131313131313,21170561416.33658
5.8151515151515145,20501698270.055683
5.917171717171716,19817020758.07141
6.019191919191918,19118261325.893097
6.121212121212121,18409220100.087276
6.223232323232323,17697394109.141598
6.325252525252525,16976917459.024591
6.427272727272727,16249467030.299982
6.529292929292929,15516727555.640219
6.631313131313131,14780392584.263197
6.7333333333333325,14042165425.56173
6.835353535353534,13311814640.226345
6.937373737373736,12587315315.597486
7.039393939393939,11865800877.665403
7.141414141414141,11148947791.08594
7.243434343434343,10439390685.59497
7.345454545454545,9750160591.23853
7.447474747474747,9070121077.975246
7.549494949494949,8400932322.169335
7.6515151515151505,7749976175.209474
7.753535353535353,7120400696.041009
7.855555555555555,6505880173.539915
7.957575757575757,5912757251.6336775
8.059595959595958,5345702205.898648
8.16161616161616,4797614658.087239
8.263636363636364,4278768976.1231246
8.365656565656565,3784684978.704706
8.467676767676767,3317543607.637173
8.569696969696968,2880898992.7139406
8.671717171717171,2471844927.759609
0.10202020202020201,249169551.82919496
0.20404040404040402,858969627.5798088
0.30606060606060603,1721088994.961903
0.40808080808080804,2678542340.0539265
0.51010101010101,3798165617.8691053
0.6121212121212121,4973362541.675641
0.7141414141414141,6194078503.182768
0.8161616161616161,7442952018.763039
0.9181818181818181,8700815468.361023
1.02020202020202,9967366744.770199
1.1222222222222222,11250323927.491266
1.2242424242424241,12499485591.391289
1.326262626262626,13703502414.929867
1.4282828282828282,14924410571.45107
1.5303030303030303,16073385132.957779
8.773737373737372,2095211319.1251547
1.6323232323232322,17206981061.47797
1.734343434343434,18279282273.541782
1.8363636363636362,19322276167.866344
1.9383838383838383,20293343312.852493
2.04040404040404,21244775457.975166
2.142424242424242,22110673705.948284
2.2444444444444445,22951073418.95026
2.3464646464646464,23726527075.473114
2.4484848484848483,24424743955.537827
2.55050505050505,25103162000.254005
2.652525252525252,25710219421.185333
2.7545454545454544,26245895057.839573
2.8565656565656563,26738184965.841362
2.958585858585858,27182224278.311012
3.0606060606060606,27559699358.189724
8.875757575757575,1748757679.0006375
3.1626262626262625,27873504494.02878
3.2646464646464644,28134613983.042076
3.3666666666666663,28358768121.440002
3.468686868686868,28523361540.41835
3.5707070707070705,28630839859.79155
3.6727272727272724,28683518710.996113
3.7747474747474743,28683605809.40965
